transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,hours_since_failure,previous_payments,previous_successes,previous_failures,customer_lifetime_value,customer_tenure_days,avg_previous_amount,payment_success_rate,days_since_last_success,failed_payment_count_30d,recovered
TX035804,C07481,1756.54,NETBANKING,NETWORK_ERROR,0,9.07,17,15,2,25759.65,266,1508.74,0.8734498561861389,25.35,0,1
TX035805,C05697,1469.18,UPI,TEMPORARY,0,20.84,11,9,2,16842.05,656,1892.18,0.781934913851315,7.22,0,1
TX035806,C14526,1047.53,CARD,TEMPORARY,0,36.51,17,16,1,15042.04,536,1284.75,0.9234937874000984,90.75,2,1
TX035807,C08206,1680.34,WALLET,BANK_DECLINE,1,2.19,20,18,2,21975.28,884,1875.27,0.8784129784476029,3.4,0,0
TX035808,C02770,947.23,NETBANKING,PERMANENT_DECLINE,0,11.47,18,13,5,21724.22,508,905.63,0.739118699643795,29.87,1,0
TX035809,C09517,450.34,UPI,BANK_DECLINE,0,12.8,20,15,5,14258.92,955,355.36,0.7604391591354511,9.79,0,0
TX035810,C11596,827.54,UPI,PERMANENT_DECLINE,2,3.87,20,16,4,14606.96,709,466.0,0.7816389868958272,45.84,1,0
TX035811,C12578,1244.31,NETBANKING,NETWORK_ERROR,2,1.75,17,13,4,20090.59,845,1185.23,0.7838283760859152,2.42,2,1
TX035812,C00086,1852.65,UPI,EXPIRED_CARD,0,32.09,33,28,5,22130.37,1018,2654.57,0.8583313075399263,100.7,1,1
TX035813,C01626,5917.07,CARD,PERMANENT_DECLINE,0,5.25,12,11,1,73185.26,720,5109.77,0.9080737577919444,54.35,2,0
TX035814,C09430,393.13,UPI,NETWORK_ERROR,2,20.01,18,17,1,16765.93,820,507.48,0.9228254964046364,54.38,0,0
TX035815,C11129,1382.17,CARD,INSUFFICIENT_FUNDS,1,9.3,15,13,2,24002.41,403,1137.51,0.8499154339132602,9.7,0,0
TX035816,C09791,671.93,CARD,PERMANENT_DECLINE,0,2.52,16,12,4,9421.84,579,470.21,0.7757849621381118,7.86,0,0
TX035817,C05743,6008.88,UPI,PERMANENT_DECLINE,0,0.2,26,23,3,65993.62,767,5177.48,0.8832334331257591,103.94,2,0
TX035818,C11306,2720.33,WALLET,NETWORK_ERROR,2,10.72,19,16,3,39714.64,83,2440.35,0.8360899027688288,26.23,1,0
TX035819,C08688,806.93,UPI,BANK_DECLINE,0,5.57,15,13,2,16940.62,825,695.1,0.834386796927621,3.4,0,1
TX035820,C13890,2679.28,NETBANKING,EXPIRED_CARD,0,0.79,14,12,2,33701.82,892,2464.76,0.866252262900428,25.68,3,0
TX035821,C05516,3666.83,UPI,PERMANENT_DECLINE,1,11.0,24,23,1,47877.32,155,2984.68,0.9619989095013806,51.68,0,0
TX035822,C11308,4491.97,UPI,BANK_DECLINE,0,15.11,18,16,2,49835.07,483,2546.39,0.8742023115942429,3.88,2,0
TX035823,C02157,2993.52,CARD,INSUFFICIENT_FUNDS,1,24.59,17,15,2,40270.19,988,2227.36,0.8617738969886634,7.28,0,0
TX035824,C10983,7304.35,UPI,PERMANENT_DECLINE,0,10.53,16,14,2,80265.13,730,3688.73,0.9058233953868045,88.03,0,0
TX035825,C10975,994.73,UPI,EXPIRED_CARD,1,4.81,20,16,4,12621.97,1149,1079.01,0.812636757178469,20.66,0,0
TX035826,C03807,17413.37,CARD,BANK_DECLINE,0,30.93,23,21,2,150000.0,686,25000.0,0.9303640581504886,2.23,1,0
TX035827,C00925,9145.65,UPI,PERMANENT_DECLINE,0,20.19,24,22,2,105763.26,335,8822.39,0.911943046903107,14.32,1,0
TX035828,C14893,3061.89,CARD,BANK_DECLINE,1,34.68,15,12,3,46901.12,50,1445.01,0.8306559228480449,81.58,1,1
TX035829,C01148,633.0,UPI,TEMPORARY,0,1.81,24,22,2,13024.3,1033,903.44,0.906961753561929,3.93,2,0
TX035830,C07027,439.37,NETBANKING,TEMPORARY,0,3.69,19,17,2,10246.63,807,535.23,0.8823712593676685,58.65,0,1
TX035831,C00017,565.9,CARD,PERMANENT_DECLINE,1,0.25,21,19,2,12225.9,655,354.65,0.9257129583637692,40.8,1,1
TX035832,C06262,7669.15,CARD,TEMPORARY,0,26.64,25,20,5,79358.86,501,5627.31,0.8012800802983646,42.34,1,0
TX035833,C12315,1431.85,NETBANKING,NETWORK_ERROR,0,21.85,21,16,5,14315.03,940,1551.03,0.7645726462267421,8.1,1,1
TX035834,C07529,1388.0,UPI,INSUFFICIENT_FUNDS,0,50.54,17,16,1,21495.55,1103,1140.5,0.9143895056067561,32.74,0,0
TX035835,C03597,584.23,CARD,BANK_DECLINE,0,4.02,15,14,1,10626.3,623,230.91,0.9208107735345724,0.27,0,1
TX035836,C05911,1805.31,UPI,TEMPORARY,0,0.44,13,10,3,17089.25,571,1569.76,0.7488898493306937,24.92,0,1
TX035837,C01386,2353.2,UPI,BANK_DECLINE,0,2.18,17,14,3,24555.8,715,1670.16,0.8033328221538462,8.3,0,0
TX035838,C08905,5283.28,UPI,INSUFFICIENT_FUNDS,1,4.82,18,17,1,63635.69,276,5507.08,0.9253306143656291,73.4,0,0
TX035839,C00062,1009.13,UPI,TEMPORARY,0,10.27,17,13,4,13761.01,749,1149.95,0.7801902539831983,7.99,1,1
TX035840,C05245,447.02,CARD,NETWORK_ERROR,0,1.31,16,13,3,9385.22,176,376.25,0.8139563717933292,11.79,0,1
TX035841,C00911,275.84,CARD,PERMANENT_DECLINE,0,9.67,21,19,2,10649.81,642,325.12,0.8917416820254476,52.36,1,0
TX035842,C03600,2576.6,NETBANKING,PERMANENT_DECLINE,1,0.36,17,15,2,26592.28,795,3246.63,0.8593441642593871,136.3,1,0
TX035843,C01012,1196.54,UPI,BANK_DECLINE,1,4.63,29,27,2,15984.94,335,950.44,0.9463803365286644,51.89,1,1
TX035844,C13920,718.91,CARD,TEMPORARY,1,19.02,14,11,3,8818.13,485,819.14,0.809158159084496,5.9,2,0
TX035845,C11581,3207.76,NETBANKING,BANK_DECLINE,1,39.84,14,11,3,33178.94,973,3872.08,0.7969295967837499,44.73,1,0
TX035846,C13918,3306.16,UPI,TEMPORARY,1,3.34,25,20,5,31831.48,653,4364.47,0.7892562881374625,44.98,0,1
TX035847,C10247,5021.37,NETBANKING,BANK_DECLINE,1,21.72,6,4,2,38163.76,691,5717.46,0.7122705899253726,95.91,1,0
TX035848,C07444,2439.63,NETBANKING,BANK_DECLINE,0,6.34,17,14,3,25325.04,1123,1490.32,0.8065020819142068,163.07,2,0
TX035849,C02611,2086.87,CARD,INSUFFICIENT_FUNDS,0,9.48,25,23,2,29741.09,1103,1614.01,0.9322332106863037,108.56,0,1
TX035850,C14433,4365.5,UPI,INSUFFICIENT_FUNDS,3,19.6,17,14,3,47534.8,917,2976.49,0.827276027595386,14.73,0,0
TX035851,C13763,2292.62,WALLET,TEMPORARY,0,6.3,16,11,5,19037.01,830,2843.07,0.6968010578745992,26.12,1,1
TX035852,C06236,7559.5,UPI,TEMPORARY,0,6.94,24,19,5,75520.2,1028,5452.98,0.7814186270163419,8.88,3,0
TX035853,C03385,1682.05,UPI,PERMANENT_DECLINE,0,4.09,16,14,2,28184.0,332,2161.12,0.8889434293340001,88.0,0,0
TX035854,C05811,917.87,UPI,NETWORK_ERROR,1,4.1,15,13,2,17784.4,1071,1500.36,0.8669577842010829,4.76,1,0
TX035855,C05912,4762.66,UPI,INSUFFICIENT_FUNDS,1,38.75,22,19,3,48589.82,244,5486.55,0.8526799153340432,15.93,2,1
TX035856,C13754,2779.01,UPI,TEMPORARY,1,29.64,16,14,2,32474.12,786,2952.92,0.872720652437617,1.09,0,1
TX035857,C01003,984.92,UPI,TEMPORARY,0,0.61,20,15,5,13199.65,756,1083.72,0.7643382052709038,13.7,0,1
TX035858,C09494,5848.05,CARD,BANK_DECLINE,0,2.42,24,21,3,64650.22,157,5609.9,0.8874928670861431,3.11,1,0
TX035859,C11529,1055.28,UPI,NETWORK_ERROR,1,3.22,15,13,2,19937.95,610,1167.65,0.8826504812198834,4.22,1,1
TX035860,C11438,1606.08,UPI,BANK_DECLINE,0,2.27,16,14,2,28268.75,352,1277.22,0.8908786725135576,101.22,1,1
TX035861,C02899,362.87,NETBANKING,TEMPORARY,0,4.84,16,14,2,6689.33,942,346.72,0.8469764187391317,24.95,0,1
TX035862,C06192,5606.17,UPI,TEMPORARY,1,4.42,15,14,1,63651.98,993,4222.65,0.9244385538882922,36.18,3,1
TX035863,C05131,3277.22,NETBANKING,TEMPORARY,0,16.87,20,17,3,36009.98,90,3367.44,0.8311354187665041,41.75,3,0
TX035864,C06106,3522.4,UPI,EXPIRED_CARD,1,26.73,8,5,3,34054.06,449,3767.88,0.6874685508614576,20.81,0,0
TX035865,C01307,1676.51,CARD,TEMPORARY,1,3.54,19,13,6,16513.92,198,963.89,0.6778957915346274,18.67,3,0
TX035866,C01250,2912.0,UPI,BANK_DECLINE,0,22.74,16,11,5,22634.2,927,2035.18,0.6993354783697954,90.61,0,1
TX035867,C00363,3307.2,NETBANKING,INSUFFICIENT_FUNDS,0,10.45,21,19,2,38746.63,534,2343.61,0.8942928971195693,6.71,1,1
TX035868,C14502,4118.37,UPI,TEMPORARY,3,10.28,17,15,2,48033.19,657,3740.9,0.8542540659138044,9.23,0,0
TX035869,C06252,1220.46,CARD,NETWORK_ERROR,0,0.72,18,15,3,16757.97,210,917.17,0.8340012519215118,31.98,1,1
TX035870,C03420,1661.01,UPI,INSUFFICIENT_FUNDS,1,5.22,12,8,4,19112.43,739,2355.95,0.6633200830554883,39.57,3,0
TX035871,C11966,545.04,UPI,EXPIRED_CARD,1,0.34,16,15,1,14972.5,254,283.67,0.9433326209317862,34.79,2,0
TX035872,C07415,4673.92,CARD,NETWORK_ERROR,1,2.71,18,14,4,45620.74,492,3651.97,0.7896166324186981,73.77,0,0
TX035873,C05469,1344.85,CARD,INSUFFICIENT_FUNDS,3,18.0,30,23,7,20650.12,953,938.61,0.7564679837140598,8.5,2,0
TX035874,C01720,845.34,NETBANKING,TEMPORARY,0,0.76,25,20,5,21494.64,1192,1662.02,0.808555985016575,97.87,0,1
TX035875,C05791,1156.73,CARD,NETWORK_ERROR,3,0.76,22,20,2,16903.22,666,1348.4,0.9136632560522174,4.94,2,0
TX035876,C09705,621.48,UPI,BANK_DECLINE,0,2.64,23,20,3,11831.21,898,1229.48,0.8893515899590719,1.48,0,0
TX035877,C09352,1119.58,CARD,EXPIRED_CARD,0,13.53,13,11,2,17446.13,163,905.94,0.8090876574825303,12.65,0,0
TX035878,C05864,1470.47,CARD,NETWORK_ERROR,0,1.97,15,10,5,12754.33,551,1677.82,0.6982046539282527,36.0,0,1
TX035879,C09196,4705.55,CARD,BANK_DECLINE,0,8.62,19,17,2,52605.84,1144,3688.17,0.8959367523786252,7.01,0,0
TX035880,C11515,472.78,UPI,NETWORK_ERROR,1,18.11,10,8,2,11923.33,431,305.49,0.8180999277231513,94.24,1,0
TX035881,C13955,2931.44,CARD,INSUFFICIENT_FUNDS,0,8.24,20,20,0,38269.74,829,2075.53,0.995,4.95,1,0
TX035882,C07926,2676.46,CARD,TEMPORARY,1,29.25,15,13,2,30542.2,285,2326.73,0.8593252029912046,50.2,0,1
TX035883,C03417,4543.17,CARD,PERMANENT_DECLINE,3,6.76,19,17,2,47255.58,484,4107.15,0.8706931263339547,20.31,3,0
TX035884,C01943,1361.22,UPI,PERMANENT_DECLINE,0,10.5,11,9,2,16855.57,366,1288.38,0.786313611219196,28.2,1,0
TX035885,C02366,1420.03,CARD,TEMPORARY,1,9.34,21,17,4,21023.57,948,2557.51,0.8123857600986666,28.38,0,1
TX035886,C00162,668.08,NETBANKING,PERMANENT_DECLINE,0,46.84,11,8,3,12501.52,854,794.37,0.7689441518824393,11.11,4,0
TX035887,C08372,2102.35,UPI,TEMPORARY,2,7.03,20,19,1,30918.15,1170,3385.93,0.9251631572358273,0.2,1,1
TX035888,C03187,3129.12,WALLET,TEMPORARY,0,1.37,14,12,2,34298.45,313,2618.65,0.8552772278934593,34.09,3,1
TX035889,C03392,2666.21,UPI,BANK_DECLINE,0,29.02,14,12,2,32484.77,379,2526.05,0.8799455988401881,53.59,3,0
TX035890,C10866,3084.67,NETBANKING,TEMPORARY,0,41.41,23,18,5,36288.87,761,2939.75,0.7957236199856453,2.77,2,0
TX035891,C04796,1777.39,CARD,EXPIRED_CARD,1,5.92,20,18,2,26162.26,365,2322.68,0.9030662555464788,5.05,2,0
TX035892,C12428,671.85,UPI,BANK_DECLINE,2,12.92,23,19,4,7479.95,245,711.51,0.8055712237826149,35.18,0,0
TX035893,C02056,487.14,CARD,EXPIRED_CARD,0,0.34,19,16,3,11182.03,640,387.84,0.8449404031300453,38.77,0,0
TX035894,C05121,730.61,UPI,NETWORK_ERROR,0,0.2,19,17,2,9729.22,300,681.03,0.8715630291544285,22.34,0,1
TX035895,C00774,2473.3,CARD,BANK_DECLINE,1,0.2,17,13,4,28830.22,195,6050.59,0.7820101289653644,27.87,1,1
TX035896,C08039,770.68,UPI,EXPIRED_CARD,0,18.58,22,17,5,10944.17,746,616.2,0.7550475720712545,1.82,1,0
TX035897,C01873,4776.6,UPI,NETWORK_ERROR,2,3.89,18,18,0,60674.61,330,2691.05,0.9745392628697473,15.72,2,1
TX035898,C03601,1198.0,NETBANKING,TEMPORARY,1,5.84,20,19,1,18832.9,307,1625.07,0.9447949065078096,8.18,0,1
TX035899,C11033,6774.94,UPI,PERMANENT_DECLINE,0,54.74,23,19,4,70871.64,1176,4835.33,0.8229315295434927,28.42,0,0
TX035900,C13207,251.89,UPI,EXPIRED_CARD,0,0.67,15,11,4,4756.06,1062,242.46,0.7220527062193814,107.63,1,0
TX035901,C08182,851.79,UPI,PERMANENT_DECLINE,0,27.42,22,18,4,11121.32,1021,764.85,0.7959622372863789,1.43,0,1
TX035902,C14479,364.32,UPI,NETWORK_ERROR,3,0.98,23,21,2,7868.86,1023,334.93,0.9221638942430044,15.01,0,0
TX035903,C11351,2073.79,CARD,INSUFFICIENT_FUNDS,1,10.31,11,8,3,27530.69,313,3265.21,0.7497753265618895,31.54,1,0
TX035904,C11295,962.35,CARD,BANK_DECLINE,1,6.5,23,17,6,11571.45,644,815.71,0.7574842657756441,27.5,2,0
TX035905,C14860,473.97,CARD,BANK_DECLINE,0,2.12,19,17,2,12356.49,762,469.54,0.8921394566482869,25.45,0,1
TX035906,C01334,3443.3,UPI,TEMPORARY,0,8.26,22,19,3,41793.12,442,5286.01,0.8606706622154214,34.0,1,0
TX035907,C03483,2520.54,CARD,TEMPORARY,1,1.88,19,15,4,27171.43,70,1492.69,0.7969132845103518,10.86,1,0
TX035908,C06557,5673.29,NETBANKING,TEMPORARY,0,6.8,22,19,3,58409.06,1107,3990.49,0.8529283713447161,131.45,0,1
TX035909,C09276,297.72,UPI,BANK_DECLINE,2,2.38,25,22,3,13114.3,809,410.84,0.8718460123666515,24.24,0,0
TX035910,C14858,1279.85,UPI,BANK_DECLINE,0,9.5,23,20,3,15200.33,1184,1913.99,0.8859302525830237,4.01,0,1
TX035911,C01486,9158.7,CARD,PERMANENT_DECLINE,0,1.5,17,13,4,84301.52,992,9686.3,0.7738517545655569,34.42,1,0
TX035912,C03441,15091.59,UPI,EXPIRED_CARD,2,48.42,12,10,2,150000.0,1152,14094.13,0.8422248391897684,0.43,0,0
TX035913,C04473,5232.11,CARD,NETWORK_ERROR,0,6.32,21,19,2,59537.56,351,4081.55,0.8887646743304809,1.07,1,1
TX035914,C10058,2441.26,UPI,INSUFFICIENT_FUNDS,0,7.68,20,17,3,30435.59,667,1832.61,0.8377855415092131,41.9,0,0
TX035915,C14276,4824.82,CARD,TEMPORARY,0,7.96,24,19,5,49821.25,120,3528.69,0.7928316598683858,42.83,2,0
TX035916,C14079,2243.57,WALLET,EXPIRED_CARD,0,16.04,9,6,3,20393.78,1191,3613.49,0.6198525401453581,6.68,2,0
TX035917,C11215,3495.07,UPI,TEMPORARY,0,15.21,14,12,2,40043.41,399,3315.56,0.8900718650804457,51.25,0,1
TX035918,C11599,1246.74,UPI,INSUFFICIENT_FUNDS,0,26.73,18,13,5,17865.69,773,1077.78,0.7210303995289187,12.3,1,0
TX035919,C06234,1189.81,UPI,INSUFFICIENT_FUNDS,0,2.54,13,11,2,20161.47,496,826.59,0.8828222507706481,3.21,0,1
TX035920,C09133,425.65,NETBANKING,PERMANENT_DECLINE,0,3.59,16,13,3,8871.18,1135,452.61,0.8402411452719911,16.24,1,0
TX035921,C02564,1389.26,UPI,INSUFFICIENT_FUNDS,0,13.89,13,10,3,15362.66,661,1292.87,0.7803056965620584,7.92,0,0
TX035922,C07601,1516.42,CARD,NETWORK_ERROR,0,7.12,15,14,1,18789.49,218,1507.8,0.9058277268796414,141.01,3,1
TX035923,C04390,2174.46,NETBANKING,PERMANENT_DECLINE,0,25.64,23,21,2,28131.12,139,1880.38,0.9074590423749894,18.43,2,0
TX035924,C13933,12487.65,UPI,INSUFFICIENT_FUNDS,0,12.38,26,24,2,136246.86,1109,12999.28,0.9129857157955882,38.8,0,0
TX035925,C05513,1543.48,WALLET,EXPIRED_CARD,0,0.3,17,16,1,22260.42,61,2357.41,0.9582883037372002,21.38,0,1
TX035926,C05922,366.83,CARD,NETWORK_ERROR,1,50.55,31,29,2,7827.83,517,615.98,0.9198774294446765,116.34,2,1
TX035927,C06042,1077.98,UPI,INSUFFICIENT_FUNDS,1,7.41,16,13,3,18536.48,161,1056.49,0.830314472005603,11.17,1,0
TX035928,C13520,3422.56,CARD,TEMPORARY,1,0.6,23,19,4,41496.35,1050,5200.37,0.8074303285661575,58.85,0,1
TX035929,C13988,8191.1,UPI,BANK_DECLINE,0,1.74,16,14,2,97930.38,180,5636.29,0.8641689797396946,32.53,2,0
TX035930,C06466,5900.03,UPI,TEMPORARY,0,7.58,20,18,2,69202.68,626,5495.93,0.9113368869448022,55.12,1,1
TX035931,C14936,3401.65,UPI,TEMPORARY,0,2.51,10,9,1,40566.98,468,2812.46,0.8671602445995858,7.56,0,1
TX035932,C11349,1899.74,UPI,PERMANENT_DECLINE,0,25.48,19,16,3,19048.6,510,1054.76,0.8205191046233374,82.61,1,0
TX035933,C12697,1870.9,UPI,EXPIRED_CARD,0,7.31,20,14,6,23982.89,322,1476.05,0.7248804179188697,83.54,0,1
TX035934,C13736,13862.12,UPI,INSUFFICIENT_FUNDS,1,8.78,33,31,2,150000.0,876,11469.49,0.9392307626592677,28.29,1,0
TX035935,C04988,2614.03,UPI,TEMPORARY,1,1.59,23,22,1,35003.62,640,3146.82,0.9368441355574255,36.39,2,1
TX035936,C08260,1111.53,UPI,TEMPORARY,0,29.51,10,8,2,15769.46,978,1154.78,0.8349074165669869,1.61,2,1
TX035937,C04277,1243.79,CARD,TEMPORARY,2,7.85,14,13,1,16210.07,262,1079.72,0.9394954193988162,1.18,1,1
TX035938,C04649,491.6,UPI,INSUFFICIENT_FUNDS,0,7.12,18,14,4,8269.41,182,717.85,0.803977257168371,15.78,1,0
TX035939,C06965,643.47,NETBANKING,BANK_DECLINE,0,4.29,20,18,2,12659.23,828,433.07,0.8827571529698224,25.84,1,0
TX035940,C00765,1817.04,CARD,NETWORK_ERROR,0,8.16,21,18,3,19523.5,1067,1714.58,0.8619637443528916,19.39,0,1
TX035941,C03228,7891.43,UPI,INSUFFICIENT_FUNDS,0,30.88,17,13,4,82570.02,416,9801.8,0.7932398635979526,96.35,2,0
TX035942,C12139,1673.69,UPI,NETWORK_ERROR,0,5.55,16,14,2,18853.31,1007,1627.54,0.8519086036306361,35.27,1,0
TX035943,C02487,970.48,NETBANKING,NETWORK_ERROR,0,19.26,25,20,5,13538.62,991,592.75,0.7924726314343009,115.18,1,1
TX035944,C09331,1854.96,CARD,EXPIRED_CARD,0,26.91,23,21,2,26078.77,192,2251.05,0.9066438817142981,14.44,0,1
TX035945,C11485,3241.9,CARD,INSUFFICIENT_FUNDS,0,24.05,20,17,3,36270.28,988,2661.56,0.8569166360682777,52.4,3,1
TX035946,C03946,485.67,NETBANKING,INSUFFICIENT_FUNDS,1,9.54,18,16,2,12966.16,771,371.39,0.8849698133997039,8.79,2,0
TX035947,C06875,576.36,UPI,NETWORK_ERROR,3,4.59,14,11,3,9608.01,567,512.54,0.8141843907431461,11.66,0,0
TX035948,C13162,4373.28,UPI,BANK_DECLINE,1,21.7,25,21,4,48734.12,709,3871.41,0.825187387161093,41.23,0,0
TX035949,C12533,652.99,UPI,PERMANENT_DECLINE,1,19.04,12,9,3,11869.89,767,737.61,0.7280418469757493,9.25,0,0
TX035950,C13805,395.06,UPI,INSUFFICIENT_FUNDS,0,12.27,19,14,5,8888.07,557,554.41,0.7411797760243619,115.46,0,1
TX035951,C09426,498.45,UPI,INSUFFICIENT_FUNDS,1,1.89,20,16,4,10634.71,224,380.94,0.7952503262159331,63.2,1,0
TX035952,C13308,1030.8,CARD,TEMPORARY,1,6.34,26,23,3,16794.86,79,1140.5,0.8754275408416162,70.28,1,1
TX035953,C05977,5692.97,UPI,INSUFFICIENT_FUNDS,0,24.56,19,17,2,65924.34,531,3652.17,0.8976601622347724,3.94,0,1
TX035954,C09023,500.58,UPI,INSUFFICIENT_FUNDS,0,4.1,21,20,1,14109.36,323,305.2,0.9585002768611793,12.05,0,1
TX035955,C10009,3629.04,CARD,NETWORK_ERROR,0,7.56,16,14,2,44576.19,545,4065.74,0.8763523343539565,93.53,0,1
TX035956,C14649,668.7,UPI,NETWORK_ERROR,0,0.71,20,16,4,9163.36,1045,443.51,0.7789239008503035,19.51,0,1
TX035957,C05524,1197.05,UPI,EXPIRED_CARD,2,6.71,17,14,3,12907.99,400,768.24,0.8019623927665005,4.45,2,1
TX035958,C13123,1304.71,UPI,BANK_DECLINE,1,7.8,21,17,4,16246.84,432,1066.07,0.8309043501762255,82.05,1,0
TX035959,C07640,1582.55,UPI,TEMPORARY,0,1.21,17,14,3,19685.16,400,2412.64,0.798138361441286,65.34,0,1
TX035960,C01564,1091.66,NETBANKING,TEMPORARY,0,3.5,24,22,2,21424.92,1099,849.91,0.9184632962171846,18.47,0,0
TX035961,C09834,816.24,CARD,TEMPORARY,1,5.05,19,17,2,12024.59,596,554.84,0.9104981062939187,32.67,0,1
TX035962,C14717,5994.77,CARD,TEMPORARY,0,29.96,13,13,0,75451.58,706,6060.19,0.9710621076723484,4.47,0,1
TX035963,C06801,380.0,UPI,INSUFFICIENT_FUNDS,1,7.36,18,13,5,7862.02,376,179.77,0.7003309883752034,9.86,3,1
TX035964,C08233,2466.02,UPI,TEMPORARY,0,0.61,27,24,3,38773.25,886,3009.27,0.8856351713992896,11.95,0,1
TX035965,C13910,5909.29,UPI,PERMANENT_DECLINE,1,2.31,16,15,1,72947.86,277,4588.61,0.9134878081771189,1.45,0,0
TX035966,C13801,1253.29,UPI,PERMANENT_DECLINE,1,16.68,18,14,4,11609.02,302,1036.45,0.7925980031367574,41.47,1,0
TX035967,C06002,4987.62,NETBANKING,TEMPORARY,1,3.57,10,8,2,43787.74,251,5067.12,0.7985753472218482,11.24,1,0
TX035968,C11406,5454.76,UPI,PERMANENT_DECLINE,1,28.66,18,14,4,54650.22,383,6333.15,0.8048755667701665,47.94,0,0
TX035969,C09465,2166.34,NETBANKING,BANK_DECLINE,1,5.14,25,21,4,26367.16,415,2505.31,0.8386587472758412,8.57,1,1
TX035970,C09714,2399.5,UPI,NETWORK_ERROR,0,13.13,23,21,2,27526.96,1163,1855.27,0.9012674709693932,6.81,3,0
TX035971,C10808,621.89,UPI,PERMANENT_DECLINE,0,5.24,20,17,3,11285.4,994,604.93,0.8737642402380024,55.86,0,1
TX035972,C04901,733.63,UPI,TEMPORARY,0,17.33,25,24,1,19157.87,139,1199.62,0.9568300312845117,44.75,1,1
TX035973,C04573,1080.56,UPI,TEMPORARY,1,7.62,12,10,2,11169.07,974,953.95,0.7982712021184819,34.9,3,1
TX035974,C00406,431.18,CARD,TEMPORARY,0,4.34,18,15,3,7914.22,810,423.9,0.825760759669232,31.44,3,1
TX035975,C12846,11543.9,UPI,PERMANENT_DECLINE,0,4.58,13,11,2,116614.49,573,10452.99,0.8119515793297247,11.57,1,1
TX035976,C04152,1673.82,WALLET,INSUFFICIENT_FUNDS,0,1.14,14,11,3,24127.72,86,1338.23,0.7955204865637695,55.25,2,1
TX035977,C10114,885.37,CARD,PERMANENT_DECLINE,1,8.07,13,11,2,19107.48,59,596.12,0.8148566128880379,26.82,0,0
TX035978,C10288,7537.45,CARD,BANK_DECLINE,1,0.28,17,14,3,60258.6,511,8304.45,0.8105243379851479,7.58,1,0
TX035979,C10553,3425.95,WALLET,TEMPORARY,2,12.49,15,13,2,35681.42,868,3058.85,0.8549137996184677,13.17,3,0
TX035980,C12947,5183.59,UPI,TEMPORARY,0,9.92,15,11,4,41852.7,545,6269.06,0.7375125659181189,54.95,1,1
TX035981,C13019,2498.24,UPI,INSUFFICIENT_FUNDS,0,15.24,15,12,3,25666.1,136,3447.11,0.8112461417845024,10.23,0,0
TX035982,C00036,4760.75,CARD,EXPIRED_CARD,0,2.49,14,12,2,53429.24,534,4490.08,0.8520760894003665,31.52,0,0
TX035983,C12602,1097.6,UPI,NETWORK_ERROR,0,13.8,22,19,3,20970.25,108,386.31,0.8631393662670929,106.15,1,1
TX035984,C03120,8604.8,CARD,PERMANENT_DECLINE,0,1.44,16,13,3,86962.58,629,6386.34,0.7998360666735336,58.25,0,0
TX035985,C09681,410.78,UPI,INSUFFICIENT_FUNDS,0,2.38,13,10,3,11856.18,336,596.45,0.7997113835127474,71.61,2,0
TX035986,C10097,709.8,UPI,INSUFFICIENT_FUNDS,0,10.73,20,18,2,9016.11,271,663.23,0.8823183042273957,15.34,2,0
TX035987,C00806,7040.22,UPI,EXPIRED_CARD,0,7.16,14,13,1,82589.78,842,6826.19,0.917192094746628,107.91,1,0
TX035988,C04255,2650.7,UPI,NETWORK_ERROR,0,14.13,19,15,4,33409.44,649,3318.6,0.8042944382560603,49.85,1,1
TX035989,C13653,1924.9,UPI,INSUFFICIENT_FUNDS,1,1.83,18,14,4,22565.08,789,2040.02,0.793004779478279,29.78,2,0
TX035990,C02126,566.78,UPI,NETWORK_ERROR,2,18.71,15,11,4,5146.13,1127,597.81,0.7253485377292808,23.19,0,1
TX035991,C03479,1610.12,CARD,BANK_DECLINE,0,0.81,12,8,4,19363.19,638,1497.62,0.6760960527482563,4.41,0,0
TX035992,C01230,1278.27,UPI,BANK_DECLINE,0,9.58,28,26,2,25747.27,805,782.0,0.9357030817145389,42.79,1,1
TX035993,C02502,637.56,CARD,BANK_DECLINE,0,11.24,22,21,1,10844.84,747,574.98,0.9378842582865125,10.78,1,0
TX035994,C09569,5748.61,NETBANKING,INSUFFICIENT_FUNDS,0,12.59,16,13,3,62331.61,378,5290.3,0.7887990541226566,41.6,1,1
TX035995,C12620,5396.69,WALLET,BANK_DECLINE,0,9.42,17,15,2,61720.37,678,2873.93,0.9066075699068927,19.05,2,0
TX035996,C08923,1329.45,UPI,INSUFFICIENT_FUNDS,1,9.25,16,13,3,19118.43,634,2202.98,0.8091417139886546,6.21,0,0
TX035997,C04269,4706.74,UPI,PERMANENT_DECLINE,1,21.07,17,13,4,55278.81,923,3681.18,0.7474520872411843,10.18,1,0
TX035998,C12880,631.52,CARD,NETWORK_ERROR,0,14.43,15,12,3,12911.64,122,677.52,0.8122491302576273,2.76,0,0
TX035999,C05511,1453.71,WALLET,PERMANENT_DECLINE,0,6.61,21,19,2,19163.1,604,1328.58,0.9204561056564904,82.59,0,0
TX036000,C04723,4819.69,UPI,INSUFFICIENT_FUNDS,0,5.42,13,10,3,43289.98,1066,2748.48,0.7497305403736464,6.96,1,0
